Date,GEO,Products and product groups,VALUE
2019-03-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",174.1
2019-04-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",175.9
2019-05-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",175.1
2019-06-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",175.7
2019-07-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",175.7
2019-08-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",175.8
2019-09-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",176.3
2019-10-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",176.5
2019-11-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",176.2
2019-12-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",176.4
2020-01-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",176.8
2020-02-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.2
2020-03-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",176.6
2020-04-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.1
2020-05-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.2
2020-06-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.7
2020-07-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.6
2020-08-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.6
2020-09-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.8
2020-10-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.8
2020-11-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.5
2020-12-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.5
2021-01-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.9
2021-02-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",177.9
2021-03-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",178.0
2021-04-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",179.2
2021-05-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",180.2
2021-06-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",180.2
2021-07-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",180.7
2021-08-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",181.3
2021-09-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",181.5
2021-10-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",181.5
2021-11-01,"Whitehorse, Yukon","Alcoholic beverages, tobacco products and recreational cannabis",182.0
2018-01-01,"Whitehorse, Yukon",Energy,153.8
2018-02-01,"Whitehorse, Yukon",Energy,155.0
2018-03-01,"Whitehorse, Yukon",Energy,153.8
2018-04-01,"Whitehorse, Yukon",Energy,159.6
2018-05-01,"Whitehorse, Yukon",Energy,167.1
2018-06-01,"Whitehorse, Yukon",Energy,167.8
2018-07-01,"Whitehorse, Yukon",Energy,166.6
2018-08-01,"Whitehorse, Yukon",Energy,167.1
2018-09-01,"Whitehorse, Yukon",Energy,167.0
2018-10-01,"Whitehorse, Yukon",Energy,169.9
2018-11-01,"Whitehorse, Yukon",Energy,169.3
2018-12-01,"Whitehorse, Yukon",Energy,157.7
2019-01-01,"Whitehorse, Yukon",Energy,154.1
2019-02-01,"Whitehorse, Yukon",Energy,154.2
2019-03-01,"Whitehorse, Yukon",Energy,157.9
2019-04-01,"Whitehorse, Yukon",Energy,165.8
2019-05-01,"Whitehorse, Yukon",Energy,166.4
2019-06-01,"Whitehorse, Yukon",Energy,166.2
2019-07-01,"Whitehorse, Yukon",Energy,170.2
2019-08-01,"Whitehorse, Yukon",Energy,169.7
2019-09-01,"Whitehorse, Yukon",Energy,169.5
2019-10-01,"Whitehorse, Yukon",Energy,170.8
2019-11-01,"Whitehorse, Yukon",Energy,171.5
2019-12-01,"Whitehorse, Yukon",Energy,173.7
2020-01-01,"Whitehorse, Yukon",Energy,183.0
2020-02-01,"Whitehorse, Yukon",Energy,181.6
2020-03-01,"Whitehorse, Yukon",Energy,171.0
2020-04-01,"Whitehorse, Yukon",Energy,154.8
2020-05-01,"Whitehorse, Yukon",Energy,149.4
2020-06-01,"Whitehorse, Yukon",Energy,157.1
2020-07-01,"Whitehorse, Yukon",Energy,161.8
2020-08-01,"Whitehorse, Yukon",Energy,161.8
2020-09-01,"Whitehorse, Yukon",Energy,161.3
2020-10-01,"Whitehorse, Yukon",Energy,162.0
2020-11-01,"Whitehorse, Yukon",Energy,163.5
2020-12-01,"Whitehorse, Yukon",Energy,164.8
2021-01-01,"Whitehorse, Yukon",Energy,169.0
2021-02-01,"Whitehorse, Yukon",Energy,171.6
2021-03-01,"Whitehorse, Yukon",Energy,177.7
2021-04-01,"Whitehorse, Yukon",Energy,182.6
2021-05-01,"Whitehorse, Yukon",Energy,182.6
2021-06-01,"Whitehorse, Yukon",Energy,185.1
2021-07-01,"Whitehorse, Yukon",Energy,187.5
2021-08-01,"Whitehorse, Yukon",Energy,188.7
2021-09-01,"Whitehorse, Yukon",Energy,191.3
2021-10-01,"Whitehorse, Yukon",Energy,194.0
2021-11-01,"Whitehorse, Yukon",Energy,193.7
2018-01-01,"Whitehorse, Yukon",Goods,118.5
2018-02-01,"Whitehorse, Yukon",Goods,118.9
2018-03-01,"Whitehorse, Yukon",Goods,119.3
2018-04-01,"Whitehorse, Yukon",Goods,120.4
2018-05-01,"Whitehorse, Yukon",Goods,120.1
2018-06-01,"Whitehorse, Yukon",Goods,120.3
2018-07-01,"Whitehorse, Yukon",Goods,120.3
2018-08-01,"Whitehorse, Yukon",Goods,119.9
2018-09-01,"Whitehorse, Yukon",Goods,119.7
2018-10-01,"Whitehorse, Yukon",Goods,120.3
2018-11-01,"Whitehorse, Yukon",Goods,120.7
2018-12-01,"Whitehorse, Yukon",Goods,119.2
2019-01-01,"Whitehorse, Yukon",Goods,119.7
2019-02-01,"Whitehorse, Yukon",Goods,119.8
2019-03-01,"Whitehorse, Yukon",Goods,120.4
2019-04-01,"Whitehorse, Yukon",Goods,121.2
2019-05-01,"Whitehorse, Yukon",Goods,121.3
2019-06-01,"Whitehorse, Yukon",Goods,121.8
2019-07-01,"Whitehorse, Yukon",Goods,122.6
2019-08-01,"Whitehorse, Yukon",Goods,121.6
2019-09-01,"Whitehorse, Yukon",Goods,121.4
2019-10-01,"Whitehorse, Yukon",Goods,122.1
2019-11-01,"Whitehorse, Yukon",Goods,122.6
2019-12-01,"Whitehorse, Yukon",Goods,122.4
2020-01-01,"Whitehorse, Yukon",Goods,125.0
2020-02-01,"Whitehorse, Yukon",Goods,124.7
2020-03-01,"Whitehorse, Yukon",Goods,123.3
2020-04-01,"Whitehorse, Yukon",Goods,120.4
2020-05-01,"Whitehorse, Yukon",Goods,119.3
2020-06-01,"Whitehorse, Yukon",Goods,120.6
2020-07-01,"Whitehorse, Yukon",Goods,120.9
2020-08-01,"Whitehorse, Yukon",Goods,119.7
2020-09-01,"Whitehorse, Yukon",Goods,120.8
2020-10-01,"Whitehorse, Yukon",Goods,121.7
2020-11-01,"Whitehorse, Yukon",Goods,122.2
2020-12-01,"Whitehorse, Yukon",Goods,121.9
2021-01-01,"Whitehorse, Yukon",Goods,123.5
2021-02-01,"Whitehorse, Yukon",Goods,124.3
2021-03-01,"Whitehorse, Yukon",Goods,124.3
2021-04-01,"Whitehorse, Yukon",Goods,125.9
2021-05-01,"Whitehorse, Yukon",Goods,126.5
2021-06-01,"Whitehorse, Yukon",Goods,127.6
2021-07-01,"Whitehorse, Yukon",Goods,128.5
2021-08-01,"Whitehorse, Yukon",Goods,128.4
2021-09-01,"Whitehorse, Yukon",Goods,129.0
2021-10-01,"Whitehorse, Yukon",Goods,129.9
2021-11-01,"Whitehorse, Yukon",Goods,129.8
2018-01-01,"Whitehorse, Yukon",Services,140.8
2018-02-01,"Whitehorse, Yukon",Services,141.6
2018-03-01,"Whitehorse, Yukon",Services,142.3
2018-04-01,"Whitehorse, Yukon",Services,141.9
2018-05-01,"Whitehorse, Yukon",Services,142.6
2018-06-01,"Whitehorse, Yukon",Services,143.2
2018-07-01,"Whitehorse, Yukon",Services,145.3
2018-08-01,"Whitehorse, Yukon",Services,145.0
2018-09-01,"Whitehorse, Yukon",Services,143.0
2018-10-01,"Whitehorse, Yukon",Services,143.2
2018-11-01,"Whitehorse, Yukon",Services,142.6
2018-12-01,"Whitehorse, Yukon",Services,145.4
2019-01-01,"Whitehorse, Yukon",Services,143.7
2019-02-01,"Whitehorse, Yukon",Services,144.0
2019-03-01,"Whitehorse, Yukon",Services,144.4
2019-04-01,"Whitehorse, Yukon",Services,144.9
2019-05-01,"Whitehorse, Yukon",Services,146.2
2019-06-01,"Whitehorse, Yukon",Services,148.2
2019-07-01,"Whitehorse, Yukon",Services,149.5
2019-08-01,"Whitehorse, Yukon",Services,149.9
2019-09-01,"Whitehorse, Yukon",Services,147.5
2019-10-01,"Whitehorse, Yukon",Services,147.4
2019-11-01,"Whitehorse, Yukon",Services,146.9
2019-12-01,"Whitehorse, Yukon",Services,149.0
2020-01-01,"Whitehorse, Yukon",Services,148.1
2020-02-01,"Whitehorse, Yukon",Services,148.7
2020-03-01,"Whitehorse, Yukon",Services,148.6
2020-04-01,"Whitehorse, Yukon",Services,148.8
2020-05-01,"Whitehorse, Yukon",Services,149.1
2020-06-01,"Whitehorse, Yukon",Services,150.0
2020-07-01,"Whitehorse, Yukon",Services,149.5
2020-08-01,"Whitehorse, Yukon",Services,149.5
2020-09-01,"Whitehorse, Yukon",Services,149.0
2020-10-01,"Whitehorse, Yukon",Services,149.2
2020-11-01,"Whitehorse, Yukon",Services,149.2
2020-12-01,"Whitehorse, Yukon",Services,149.7
2021-01-01,"Whitehorse, Yukon",Services,150.5
2021-02-01,"Whitehorse, Yukon",Services,150.2
2021-03-01,"Whitehorse, Yukon",Services,150.6
2021-04-01,"Whitehorse, Yukon",Services,151.4
2021-05-01,"Whitehorse, Yukon",Services,151.1
2021-06-01,"Whitehorse, Yukon",Services,150.8
2021-07-01,"Whitehorse, Yukon",Services,152.7
2021-08-01,"Whitehorse, Yukon",Services,154.0
2021-09-01,"Whitehorse, Yukon",Services,153.7
2021-10-01,"Whitehorse, Yukon",Services,153.8
2021-11-01,"Whitehorse, Yukon",Services,152.2
2018-01-01,"Yellowknife, Northwest Territories",All-items,135.4
2018-02-01,"Yellowknife, Northwest Territories",All-items,136.1
2018-03-01,"Yellowknife, Northwest Territories",All-items,136.0
2018-04-01,"Yellowknife, Northwest Territories",All-items,135.9
2018-05-01,"Yellowknife, Northwest Territories",All-items,136.0
2018-06-01,"Yellowknife, Northwest Territories",All-items,136.2
2018-07-01,"Yellowknife, Northwest Territories",All-items,137.3
2018-08-01,"Yellowknife, Northwest Territories",All-items,136.9
2018-09-01,"Yellowknife, Northwest Territories",All-items,136.4
2018-10-01,"Yellowknife, Northwest Territories",All-items,137.5
2018-11-01,"Yellowknife, Northwest Territories",All-items,137.7
2018-12-01,"Yellowknife, Northwest Territories",All-items,137.8
2019-01-01,"Yellowknife, Northwest Territories",All-items,136.8
2019-02-01,"Yellowknife, Northwest Territories",All-items,138.0
2019-03-01,"Yellowknife, Northwest Territories",All-items,138.5
2019-04-01,"Yellowknife, Northwest Territories",All-items,138.4
2019-05-01,"Yellowknife, Northwest Territories",All-items,139.1
2019-06-01,"Yellowknife, Northwest Territories",All-items,139.1
2019-07-01,"Yellowknife, Northwest Territories",All-items,139.2
2019-08-01,"Yellowknife, Northwest Territories",All-items,139.3
2019-09-01,"Yellowknife, Northwest Territories",All-items,138.2
2019-10-01,"Yellowknife, Northwest Territories",All-items,139.4
2019-11-01,"Yellowknife, Northwest Territories",All-items,139.5
2019-12-01,"Yellowknife, Northwest Territories",All-items,140.0
2020-01-01,"Yellowknife, Northwest Territories",All-items,141.0
2020-02-01,"Yellowknife, Northwest Territories",All-items,141.2
2020-03-01,"Yellowknife, Northwest Territories",All-items,140.0
2020-04-01,"Yellowknife, Northwest Territories",All-items,137.8
2020-05-01,"Yellowknife, Northwest Territories",All-items,137.7
2020-06-01,"Yellowknife, Northwest Territories",All-items,139.3
2020-07-01,"Yellowknife, Northwest Territories",All-items,139.1
2020-08-01,"Yellowknife, Northwest Territories",All-items,137.5
2020-09-01,"Yellowknife, Northwest Territories",All-items,137.1
2020-10-01,"Yellowknife, Northwest Territories",All-items,138.6
2020-11-01,"Yellowknife, Northwest Territories",All-items,138.8
2020-12-01,"Yellowknife, Northwest Territories",All-items,138.1
2021-01-01,"Yellowknife, Northwest Territories",All-items,139.7
2021-02-01,"Yellowknife, Northwest Territories",All-items,139.6
2021-03-01,"Yellowknife, Northwest Territories",All-items,139.9
2021-04-01,"Yellowknife, Northwest Territories",All-items,140.5
2021-05-01,"Yellowknife, Northwest Territories",All-items,141.2
2021-06-01,"Yellowknife, Northwest Territories",All-items,141.1
2021-07-01,"Yellowknife, Northwest Territories",All-items,141.9
2021-08-01,"Yellowknife, Northwest Territories",All-items,143.1
2021-09-01,"Yellowknife, Northwest Territories",All-items,143.7
2021-10-01,"Yellowknife, Northwest Territories",All-items,144.4
2021-11-01,"Yellowknife, Northwest Territories",All-items,144.3
2018-01-01,"Yellowknife, Northwest Territories",Food,142.6
2018-02-01,"Yellowknife, Northwest Territories",Food,142.1
2018-03-01,"Yellowknife, Northwest Territories",Food,142.4
2018-04-01,"Yellowknife, Northwest Territories",Food,142.3
2018-05-01,"Yellowknife, Northwest Territories",Food,142.1
2018-06-01,"Yellowknife, Northwest Territories",Food,141.5
2018-07-01,"Yellowknife, Northwest Territories",Food,143.1
2018-08-01,"Yellowknife, Northwest Territories",Food,142.0
2018-09-01,"Yellowknife, Northwest Territories",Food,143.7
2018-10-01,"Yellowknife, Northwest Territories",Food,141.2
2018-11-01,"Yellowknife, Northwest Territories",Food,144.1
2018-12-01,"Yellowknife, Northwest Territories",Food,143.2
2019-01-01,"Yellowknife, Northwest Territories",Food,145.9
2019-02-01,"Yellowknife, Northwest Territories",Food,145.4
2019-03-01,"Yellowknife, Northwest Territories",Food,146.0
2019-04-01,"Yellowknife, Northwest Territories",Food,144.5
2019-05-01,"Yellowknife, Northwest Territories",Food,145.6
2019-06-01,"Yellowknife, Northwest Territories",Food,146.8
2019-07-01,"Yellowknife, Northwest Territories",Food,148.1
2019-08-01,"Yellowknife, Northwest Territories",Food,146.6
2019-09-01,"Yellowknife, Northwest Territories",Food,146.5
2019-10-01,"Yellowknife, Northwest Territories",Food,145.2
2019-11-01,"Yellowknife, Northwest Territories",Food,146.4
2019-12-01,"Yellowknife, Northwest Territories",Food,146.7
2020-01-01,"Yellowknife, Northwest Territories",Food,148.9
2020-02-01,"Yellowknife, Northwest Territories",Food,148.2
2020-03-01,"Yellowknife, Northwest Territories",Food,148.8
2020-04-01,"Yellowknife, Northwest Territories",Food,145.0
2020-05-01,"Yellowknife, Northwest Territories",Food,144.8
2020-06-01,"Yellowknife, Northwest Territories",Food,146.2
2020-07-01,"Yellowknife, Northwest Territories",Food,146.9
2020-08-01,"Yellowknife, Northwest Territories",Food,143.9
2020-09-01,"Yellowknife, Northwest Territories",Food,145.3
2020-10-01,"Yellowknife, Northwest Territories",Food,145.3
2020-11-01,"Yellowknife, Northwest Territories",Food,146.0
2020-12-01,"Yellowknife, Northwest Territories",Food,144.9
2021-01-01,"Yellowknife, Northwest Territories",Food,147.7
2021-02-01,"Yellowknife, Northwest Territories",Food,146.8
2021-03-01,"Yellowknife, Northwest Territories",Food,145.5
2021-04-01,"Yellowknife, Northwest Territories",Food,145.2
2021-05-01,"Yellowknife, Northwest Territories",Food,145.1
2021-06-01,"Yellowknife, Northwest Territories",Food,144.3
2021-07-01,"Yellowknife, Northwest Territories",Food,147.0
2021-08-01,"Yellowknife, Northwest Territories",Food,146.9
2021-09-01,"Yellowknife, Northwest Territories",Food,149.0
2021-10-01,"Yellowknife, Northwest Territories",Food,148.0
2021-11-01,"Yellowknife, Northwest Territories",Food,149.8
2018-01-01,"Yellowknife, Northwest Territories",Shelter,155.9
2018-02-01,"Yellowknife, Northwest Territories",Shelter,156.4
2018-03-01,"Yellowknife, Northwest Territories",Shelter,156.1
2018-04-01,"Yellowknife, Northwest Territories",Shelter,156.1
2018-05-01,"Yellowknife, Northwest Territories",Shelter,156.6
2018-06-01,"Yellowknife, Northwest Territories",Shelter,157.1
2018-07-01,"Yellowknife, Northwest Territories",Shelter,157.2
2018-08-01,"Yellowknife, Northwest Territories",Shelter,157.3
2018-09-01,"Yellowknife, Northwest Territories",Shelter,157.8
2018-10-01,"Yellowknife, Northwest Territories",Shelter,157.7
2018-11-01,"Yellowknife, Northwest Territories",Shelter,158.0
2018-12-01,"Yellowknife, Northwest Territories",Shelter,157.6
2019-01-01,"Yellowknife, Northwest Territories",Shelter,156.8
2019-02-01,"Yellowknife, Northwest Territories",Shelter,158.4
2019-03-01,"Yellowknife, Northwest Territories",Shelter,159.5
2019-04-01,"Yellowknife, Northwest Territories",Shelter,159.7
2019-05-01,"Yellowknife, Northwest Territories",Shelter,160.3
2019-06-01,"Yellowknife, Northwest Territories",Shelter,160.2
2019-07-01,"Yellowknife, Northwest Territories",Shelter,159.0
2019-08-01,"Yellowknife, Northwest Territories",Shelter,159.1
2019-09-01,"Yellowknife, Northwest Territories",Shelter,159.5
2019-10-01,"Yellowknife, Northwest Territories",Shelter,161.3
2019-11-01,"Yellowknife, Northwest Territories",Shelter,161.9
2019-12-01,"Yellowknife, Northwest Territories",Shelter,162.5
2020-01-01,"Yellowknife, Northwest Territories",Shelter,165.1
2020-02-01,"Yellowknife, Northwest Territories",Shelter,163.3
2020-03-01,"Yellowknife, Northwest Territories",Shelter,162.7
2020-04-01,"Yellowknife, Northwest Territories",Shelter,159.7
2020-05-01,"Yellowknife, Northwest Territories",Shelter,157.8
2020-06-01,"Yellowknife, Northwest Territories",Shelter,158.6
2020-07-01,"Yellowknife, Northwest Territories",Shelter,159.7
2020-08-01,"Yellowknife, Northwest Territories",Shelter,159.2
2020-09-01,"Yellowknife, Northwest Territories",Shelter,159.6
2020-10-01,"Yellowknife, Northwest Territories",Shelter,159.9
2020-11-01,"Yellowknife, Northwest Territories",Shelter,160.1
2020-12-01,"Yellowknife, Northwest Territories",Shelter,160.8
2021-01-01,"Yellowknife, Northwest Territories",Shelter,162.1
2021-02-01,"Yellowknife, Northwest Territories",Shelter,162.5
2021-03-01,"Yellowknife, Northwest Territories",Shelter,163.5
2021-04-01,"Yellowknife, Northwest Territories",Shelter,163.1
2021-05-01,"Yellowknife, Northwest Territories",Shelter,163.3
2021-06-01,"Yellowknife, Northwest Territories",Shelter,163.7
2021-07-01,"Yellowknife, Northwest Territories",Shelter,163.4
2021-08-01,"Yellowknife, Northwest Territories",Shelter,163.4
2021-09-01,"Yellowknife, Northwest Territories",Shelter,163.7
2021-10-01,"Yellowknife, Northwest Territories",Shelter,166.3
2021-11-01,"Yellowknife, Northwest Territories",Shelter,165.5
2018-01-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",112.8
2018-02-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",113.5
2018-03-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",111.9
2018-04-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",114.6
2018-05-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",113.9
2018-06-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",112.8
2018-07-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",112.7
2018-08-01,"Yellowknife, Northwest Territories","Household operations, furnishings and equipment",113.3
